type,region,group,slope,r,pval,counts,max_percent
spike_single,Europe,E583D,-6.438113632705618e-05,-0.5477225575051661,0.12687036692367104,2,0.0009657170449058426
spike_single,Europe,E780Q,-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_single,Europe,F220L,0.0,0.0,1.0,0,0.0
spike_single,Europe,F486L,0.0,0.0,1.0,0,0.0
spike_single,Europe,G1124V,-9.657170449058426e-05,-0.5477225575051662,0.12687036692367074,3,0.0014485755673587638
spike_single,Europe,G1167V,0.0,0.0,1.0,0,0.0
spike_single,Europe,G1219C,-0.00019314340898116852,-0.5477225575051662,0.12687036692367074,6,0.0028971511347175277
spike_single,Europe,G75V,0.0,0.0,1.0,0,0.0
spike_single,Europe,G769V,-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_single,Europe,H1101Y,0.0,0.0,1.0,0,0.0
spike_single,Europe,H146Y,-6.438113632705618e-05,-0.5477225575051661,0.12687036692367104,2,0.0009657170449058426
spike_single,Europe,H49Y,-6.438113632705618e-05,-0.005030537925106892,0.9897520884080773,4,0.10526315789473684
spike_single,Europe,H655Y,0.0,0.0,1.0,0,0.0
spike_single,Europe,H69Y,-6.438113632705618e-05,-0.5477225575051661,0.12687036692367104,2,0.0009657170449058426
spike_single,Europe,HV69-,0.0,0.0,1.0,0,0.0
spike_single,Europe,K1073N,0.0,0.0,1.0,0,0.0
spike_single,Europe,K1191N,0.0,0.0,1.0,0,0.0
spike_single,Europe,L176F,-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_single,Europe,L189F,-6.438113632705618e-05,-0.5477225575051661,0.12687036692367104,2,0.0009657170449058426
spike_single,Europe,L18F,-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_single,Europe,L452R,0.0,0.0,1.0,0,0.0
spike_single,Europe,L54F,0.0,0.0,1.0,0,0.0
spike_single,Europe,L5F,0.0009382209345994957,0.36560549804325126,0.3332482809588201,17,0.020833333333333332
spike_single,Europe,L822F,-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_single,Europe,M1229I,-0.00012876227265411235,-0.5477225575051661,0.12687036692367104,4,0.001931434089811685
spike_single,Europe,M1237I,0.0,0.0,1.0,0,0.0
spike_single,Europe,M153I,,0.0,,1,0.006944444444444444
spike_single,Europe,N439K,-0.0009013359085787864,-0.5477225575051663,0.12687036692367068,28,0.013520038628681796
spike_single,Europe,N501T,0.0,0.0,1.0,0,0.0
spike_single,Europe,N501Y,0.0,0.0,1.0,0,0.0
spike_single,Europe,P1162S,-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_single,Europe,P1263L,0.0004307723947994349,0.5128664658454081,0.1579758532899428,2,0.006944444444444444
spike_single,Europe,P26L,0.0,0.0,1.0,0,0.0
spike_single,Europe,P26S,0.0,0.0,1.0,0,0.0
spike_single,Europe,P272L,-0.0020280057943022696,-0.5477225575051662,0.12687036692367074,63,0.03042008691453404
spike_single,Europe,P681H,-6.438113632705618e-05,-0.5477225575051661,0.12687036692367104,2,0.0009657170449058426
spike_single,Europe,P809S,-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_single,Europe,P812L,-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_single,Europe,Q613H,-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_single,Europe,Q675H,-0.00012876227265411235,-0.5477225575051661,0.12687036692367104,4,0.001931434089811685
spike_single,Europe,Q675R,0.0,0.0,1.0,0,0.0
spike_single,Europe,Q677H,-0.0002575245453082247,-0.5477225575051661,0.12687036692367104,8,0.00386286817962337
spike_single,Europe,Reference,0.01756111737038826,0.41468622741574274,0.2670969788170317,87,0.2631578947368421
spike_single,Europe,S221L,0.0,0.0,1.0,0,0.0
spike_single,Europe,S254F,0.0012923171843983046,0.512866465845408,0.15797585328994287,6,0.020833333333333332
spike_single,Europe,S477N,-0.006985353291485595,-0.5477225575051661,0.12687036692367104,217,0.10478029937228392
spike_single,Europe,S477R,-9.657170449058426e-05,-0.5477225575051662,0.12687036692367074,3,0.0014485755673587638
spike_single,Europe,S640F,-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_single,Europe,S939F,-6.438113632705618e-05,-0.5477225575051661,0.12687036692367104,2,0.0009657170449058426
spike_single,Europe,S982A,0.0,0.0,1.0,0,0.0
spike_single,Europe,S98F,-0.0004506679542893932,-0.5477225575051663,0.12687036692367068,14,0.006760019314340898
spike_single,Europe,T1117I,0.0,0.0,1.0,0,0.0
spike_single,Europe,T22I,0.0,0.0,1.0,0,0.0
spike_single,Europe,T29I,-6.438113632705618e-05,-0.5477225575051661,0.12687036692367104,2,0.0009657170449058426
spike_single,Europe,T307I,0.0,0.0,1.0,0,0.0
spike_single,Europe,T572I,0.0004307723947994349,0.5128664658454081,0.1579758532899428,2,0.006944444444444444
spike_single,Europe,T716I,0.0,0.0,1.0,0,0.0
spike_single,Europe,T859I,-9.657170449058426e-05,-0.5477225575051662,0.12687036692367074,3,0.0014485755673587638
spike_single,Europe,T95I,-0.00012876227265411235,-0.5477225575051661,0.12687036692367104,4,0.001931434089811685
spike_single,Europe,V1104L,-9.657170449058426e-05,-0.5477225575051662,0.12687036692367074,3,0.0014485755673587638
spike_single,Europe,V1176F,-6.438113632705618e-05,-0.5477225575051661,0.12687036692367104,2,0.0009657170449058426
spike_single,Europe,V1228L,-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_single,Europe,V1264L,-6.438113632705618e-05,-0.5477225575051661,0.12687036692367104,2,0.0009657170449058426
spike_single,Europe,V308L,-3.219056816352809e-05,-0.5477225575051661,0.12687036692367104,1,0.0004828585224529213
spike_single,Europe,V90F,-0.0015773378400128764,-0.5477225575051662,0.12687036692367074,49,0.023660067600193145
spike_single,Europe,Y144-,0.0,0.0,1.0,0,0.0
spike_single,North America,A1020V,0.0,0.0,1.0,0,0.0
spike_single,North America,A1070S,0.0,0.0,1.0,0,0.0
spike_single,North America,A1070V,0.0,0.0,1.0,0,0.0
spike_single,North America,A1078S,0.0,0.0,1.0,0,0.0
spike_single,North America,A222V,0.0,0.0,1.0,0,0.0
spike_single,North America,A263S,0.0,0.0,1.0,0,0.0
spike_single,North America,A475S,0.0,0.0,1.0,0,0.0
spike_single,North America,A520S,0.0,0.0,1.0,0,0.0
spike_single,North America,A522S,0.0,0.0,1.0,0,0.0
spike_single,North America,A522V,0.0,0.0,1.0,0,0.0
spike_single,North America,A570D,0.0,0.0,1.0,0,0.0
spike_single,North America,A688V,0.0,0.0,1.0,0,0.0
spike_single,North America,A701V,0.0,0.0,1.0,0,0.0
spike_single,North America,A845D,0.0,0.0,1.0,0,0.0
spike_single,North America,A845S,0.0,0.0,1.0,0,0.0
spike_single,North America,A879S,0.0,0.0,1.0,0,0.0
spike_single,North America,A930V,0.0,0.0,1.0,0,0.0
spike_single,North America,C1236S,0.0,0.0,1.0,0,0.0
spike_single,North America,D1118H,0.0,0.0,1.0,0,0.0
spike_single,North America,D111N,0.0,0.0,1.0,0,0.0
spike_single,North America,D138H,0.0,0.0,1.0,0,0.0
spike_single,North America,D138Y,0.0,0.0,1.0,0,0.0
spike_single,North America,D178N,0.0,0.0,1.0,0,0.0
spike_single,North America,D215G,0.0,0.0,1.0,0,0.0
spike_single,North America,D215Y,0.0,0.0,1.0,0,0.0
spike_single,North America,D253G,0.0,0.0,1.0,0,0.0
spike_single,North America,D614G,0.02302467180515961,0.33119571453174834,0.38396366060564946,167,0.5574912891986062
spike_single,North America,D80Y,0.0,0.0,1.0,0,0.0
spike_single,North America,D936N,0.0,0.0,1.0,0,0.0
spike_single,North America,D936Y,0.0,0.0,1.0,0,0.0
spike_single,North America,E1144Q,0.0,0.0,1.0,0,0.0
spike_single,North America,E1202Q,0.0,0.0,1.0,0,0.0
spike_single,North America,E180V,0.0,0.0,1.0,0,0.0
spike_single,North America,E484K,0.0,0.0,1.0,0,0.0
spike_single,North America,E583D,0.0,0.0,1.0,0,0.0
spike_single,North America,E780Q,0.0,0.0,1.0,0,0.0
spike_single,North America,F220L,0.0,0.0,1.0,0,0.0
spike_single,North America,F486L,0.0,0.0,1.0,0,0.0
spike_single,North America,G1124V,0.0,0.0,1.0,0,0.0
spike_single,North America,G1167V,0.0,0.0,1.0,0,0.0
spike_single,North America,G1219C,0.0,0.0,1.0,0,0.0
spike_single,North America,G142D,0.0,0.0,1.0,0,0.0
spike_single,North America,G142S,0.0,0.0,1.0,0,0.0
spike_single,North America,G252V,0.0,0.0,1.0,0,0.0
spike_single,North America,G72R,0.0,0.0,1.0,0,0.0
spike_single,North America,G75V,0.0,0.0,1.0,0,0.0
spike_single,North America,G769V,0.0,0.0,1.0,0,0.0
spike_single,North America,H1101Y,0.0,0.0,1.0,0,0.0
spike_single,North America,H146Y,0.0,0.0,1.0,0,0.0
spike_single,North America,H49Y,-0.03333333333333333,-0.7071067811865476,0.1816901138162091,1,0.16666666666666666
spike_single,North America,H655Y,,0.0,,1,0.003484320557491289
spike_single,North America,H69Y,0.0,0.0,1.0,0,0.0
spike_single,North America,HV69-,-0.00202020202020202,-0.5477225575051662,0.12687036692367074,1,0.030303030303030304
spike_single,North America,K1073N,0.0,0.0,1.0,0,0.0
spike_single,North America,K1191N,0.0,0.0,1.0,0,0.0
spike_single,North America,L176F,0.0,0.0,1.0,0,0.0
spike_single,North America,L189F,0.0,0.0,1.0,0,0.0
spike_single,North America,L18F,0.0,0.0,1.0,0,0.0
spike_single,North America,L452R,0.0,0.0,1.0,0,0.0
spike_single,North America,L54F,0.0,0.0,1.0,0,0.0
spike_single,North America,L5F,0.0,0.0,1.0,0,0.0
spike_single,North America,L822F,0.0,0.0,1.0,0,0.0
spike_single,North America,M1229I,0.0,0.0,1.0,0,0.0
spike_single,North America,M1237I,0.0,0.0,1.0,0,0.0
spike_single,North America,M153I,0.0,0.0,1.0,0,0.0
spike_single,North America,M177I,0.0,0.0,1.0,0,0.0
spike_single,North America,N1187Y,0.0,0.0,1.0,0,0.0
spike_single,North America,N439K,0.0,0.0,1.0,0,0.0
spike_single,North America,N501T,0.0,0.0,1.0,0,0.0
spike_single,North America,N501Y,0.0,0.0,1.0,0,0.0
spike_single,North America,N679K,0.0,0.0,1.0,0,0.0
spike_single,North America,P1162S,0.0,0.0,1.0,0,0.0
spike_single,North America,P1263L,0.0,0.0,1.0,0,0.0
spike_single,North America,P251S,0.0,0.0,1.0,0,0.0
spike_single,North America,P26L,0.0,0.0,1.0,0,0.0
spike_single,North America,P26S,0.0,0.0,1.0,0,0.0
spike_single,North America,P272L,0.0,0.0,1.0,0,0.0
spike_single,North America,P681H,0.0,0.0,1.0,0,0.0
spike_single,North America,P681L,0.0,0.0,1.0,0,0.0
spike_single,North America,P681R,0.0,0.0,1.0,0,0.0
spike_single,North America,P809S,-0.00202020202020202,-0.5477225575051662,0.12687036692367074,1,0.030303030303030304
spike_single,North America,P812L,0.0,0.0,1.0,0,0.0
spike_single,North America,Q173K,0.0,0.0,1.0,0,0.0
spike_single,North America,Q613H,0.0,0.0,1.0,0,0.0
spike_single,North America,Q675H,,0.0,,3,0.010452961672473868
spike_single,North America,Q675R,0.0,0.0,1.0,0,0.0
spike_single,North America,Q677H,0.0,0.0,1.0,0,0.0
spike_single,North America,Q677P,0.0,0.0,1.0,0,0.0
spike_single,North America,Reference,0.024820797991529697,0.19450340259993096,0.6160411741857914,187,1.0
spike_single,North America,S1252F,0.0,0.0,1.0,0,0.0
spike_single,North America,S12F,,0.0,,1,0.003484320557491289
spike_single,North America,S13I,0.0,0.0,1.0,0,0.0
spike_single,North America,S221L,0.0,0.0,1.0,0,0.0
spike_single,North America,S254F,0.0,0.0,1.0,0,0.0
spike_single,North America,S477N,0.0,0.0,1.0,0,0.0
spike_single,North America,S477R,0.0,0.0,1.0,0,0.0
spike_single,North America,S494P,0.0,0.0,1.0,0,0.0
spike_single,North America,S640F,0.0,0.0,1.0,0,0.0
spike_single,North America,S698L,0.0,0.0,1.0,0,0.0
spike_single,North America,S939F,0.0,0.0,1.0,0,0.0
spike_single,North America,S982A,0.0,0.0,1.0,0,0.0
spike_single,North America,S98F,0.0,0.0,1.0,0,0.0
spike_single,North America,T1117I,0.0,0.0,1.0,0,0.0
spike_single,North America,T20I,0.0,0.0,1.0,0,0.0
spike_single,North America,T22I,0.0,0.0,1.0,0,0.0
spike_single,North America,T22N,0.0,0.0,1.0,0,0.0
spike_single,North America,T29I,0.0,0.0,1.0,0,0.0
spike_single,North America,T307I,0.0,0.0,1.0,0,0.0
spike_single,North America,T478K,0.0,0.0,1.0,0,0.0
spike_single,North America,T572I,0.0,0.0,1.0,0,0.0
spike_single,North America,T716I,0.0,0.0,1.0,0,0.0
spike_single,North America,T732A,0.0,0.0,1.0,0,0.0
spike_single,North America,T732S,0.0,0.0,1.0,0,0.0
spike_single,North America,T747I,0.0,0.0,1.0,0,0.0
spike_single,North America,T778I,0.0,0.0,1.0,0,0.0
spike_single,North America,T859I,0.0,0.0,1.0,0,0.0
spike_single,North America,T95I,0.0,0.0,1.0,0,0.0
spike_single,North America,V1104L,0.0,0.0,1.0,0,0.0
spike_single,North America,V1176F,0.0,0.0,1.0,0,0.0
spike_single,North America,V1228L,0.0,0.0,1.0,0,0.0
spike_single,North America,V1264L,0.0,0.0,1.0,0,0.0
spike_single,North America,V308L,0.0,0.0,1.0,0,0.0
spike_single,North America,V382L,0.0,0.0,1.0,0,0.0
spike_single,North America,V483A,,0.0,,3,0.010452961672473868
spike_single,North America,V90F,0.0,0.0,1.0,0,0.0
spike_single,North America,W152C,0.0,0.0,1.0,0,0.0
spike_single,North America,W152L,0.0,0.0,1.0,0,0.0
spike_single,North America,W258L,0.0,0.0,1.0,0,0.0
spike_single,North America,Y144-,,0.0,,1,0.003484320557491289
spike_single,Oceania,A1020V,0.0,0.0,1.0,0,0.0
spike_single,Oceania,A1078S,0.0,0.0,1.0,0,0.0
spike_single,Oceania,A222V,0.0,0.0,1.0,0,0.0
spike_single,Oceania,A522S,0.0,0.0,1.0,0,0.0
spike_single,Oceania,A522V,0.0,0.0,1.0,0,0.0
spike_single,Oceania,A688V,0.0,0.0,1.0,0,0.0
spike_single,Oceania,A845S,0.0,0.0,1.0,0,0.0
spike_single,Oceania,A930V,-0.0011551155115511553,-0.547722557505166,0.12687036692367107,7,0.017326732673267328
spike_single,Oceania,D138H,0.0,0.0,1.0,0,0.0
spike_single,Oceania,D178N,0.0,0.0,1.0,0,0.0
spike_single,Oceania,D215Y,0.0,0.0,1.0,0,0.0
spike_single,Oceania,D253G,0.0,0.0,1.0,0,0.0
spike_single,Oceania,D614G,-0.06534653465346535,-0.5477225575051661,0.12687036692367104,396,0.9801980198019802
spike_single,Oceania,D80Y,-0.00033003300330033004,-0.5477225575051662,0.12687036692367074,2,0.0049504950495049506
spike_single,Oceania,D936Y,0.0,0.0,1.0,0,0.0
spike_single,Oceania,E1144Q,-0.0009900990099009901,-0.5477225575051662,0.12687036692367074,6,0.01485148514851485
spike_single,Oceania,E1202Q,0.0,0.0,1.0,0,0.0
spike_single,Oceania,E583D,0.0,0.0,1.0,0,0.0
spike_single,Oceania,E780Q,0.0,0.0,1.0,0,0.0
spike_single,Oceania,G1124V,-0.00016501650165016502,-0.5477225575051662,0.12687036692367074,1,0.0024752475247524753
spike_single,Oceania,G769V,0.0,0.0,1.0,0,0.0
spike_single,Oceania,H1101Y,0.0,0.0,1.0,0,0.0
spike_single,Oceania,H146Y,0.0,0.0,1.0,0,0.0
spike_single,Oceania,H49Y,-0.00033003300330033004,-0.5477225575051662,0.12687036692367074,2,0.0049504950495049506
spike_single,Oceania,H655Y,0.0,0.0,1.0,0,0.0
spike_single,Oceania,H69Y,0.0,0.0,1.0,0,0.0
spike_single,Oceania,HV69-,0.0,0.0,1.0,0,0.0
spike_single,Oceania,K1073N,0.0,0.0,1.0,0,0.0
spike_single,Oceania,K1191N,0.0,0.0,1.0,0,0.0
spike_single,Oceania,L176F,0.0,0.0,1.0,0,0.0
spike_single,Oceania,L18F,0.0,0.0,1.0,0,0.0
spike_single,Oceania,L54F,0.0,0.0,1.0,0,0.0
spike_single,Oceania,L5F,0.0,0.0,1.0,0,0.0
spike_single,Oceania,L822F,0.0,0.0,1.0,0,0.0
spike_single,Oceania,M1229I,0.0,0.0,1.0,0,0.0
spike_single,Oceania,M1237I,0.0,0.0,1.0,0,0.0
spike_single,Oceania,M153I,0.0,0.0,1.0,0,0.0
spike_single,Oceania,M177I,0.0,0.0,1.0,0,0.0
spike_single,Oceania,N501Y,-0.00033003300330033004,-0.5477225575051662,0.12687036692367074,2,0.0049504950495049506
spike_single,Oceania,P1162S,0.0,0.0,1.0,0,0.0
spike_single,Oceania,P1263L,0.0,0.0,1.0,0,0.0
spike_single,Oceania,P681L,0.0,0.0,1.0,0,0.0
spike_single,Oceania,P809S,0.0,0.0,1.0,0,0.0
spike_single,Oceania,P812L,0.0,0.0,1.0,0,0.0
spike_single,Oceania,Q613H,0.0,0.0,1.0,0,0.0
spike_single,Oceania,Q675H,0.0,0.0,1.0,0,0.0
spike_single,Oceania,Q675R,0.0,0.0,1.0,0,0.0
spike_single,Oceania,Q677H,0.0,0.0,1.0,0,0.0
spike_single,Oceania,Reference,0.12106710671067106,0.6619561346161613,0.05210612149724844,20,1.0
spike_single,Oceania,S12F,0.0,0.0,1.0,0,0.0
spike_single,Oceania,S13I,0.0,0.0,1.0,0,0.0
spike_single,Oceania,S221L,0.0,0.0,1.0,0,0.0
spike_single,Oceania,S254F,-0.0004950495049504951,-0.5477225575051662,0.12687036692367074,3,0.007425742574257425
spike_single,Oceania,S477N,-0.05577557755775578,-0.5477225575051661,0.12687036692367104,338,0.8366336633663366
spike_single,Oceania,S494P,0.0,0.0,1.0,0,0.0
spike_single,Oceania,S640F,0.0,0.0,1.0,0,0.0
spike_single,Oceania,S698L,-0.0006600660066006601,-0.5477225575051662,0.12687036692367074,4,0.009900990099009901
spike_single,Oceania,S939F,0.0,0.0,1.0,0,0.0
spike_single,Oceania,S98F,0.0,0.0,1.0,0,0.0
spike_single,Oceania,T1117I,0.0,0.0,1.0,0,0.0
spike_single,Oceania,T20I,0.0,0.0,1.0,0,0.0
spike_single,Oceania,T22I,0.0,0.0,1.0,0,0.0
spike_single,Oceania,T29I,0.0,0.0,1.0,0,0.0
spike_single,Oceania,T307I,0.0,0.0,1.0,0,0.0
spike_single,Oceania,T572I,0.0,0.0,1.0,0,0.0
spike_single,Oceania,T632N,-0.0013201320132013201,-0.5477225575051662,0.12687036692367074,8,0.019801980198019802
spike_single,Oceania,T716I,0.0,0.0,1.0,0,0.0
spike_single,Oceania,T778I,-0.00016501650165016502,-0.5477225575051662,0.12687036692367074,1,0.0024752475247524753
spike_single,Oceania,T859I,0.0,0.0,1.0,0,0.0
spike_single,Oceania,T95I,0.0,0.0,1.0,0,0.0
spike_single,Oceania,V1228L,0.0,0.0,1.0,0,0.0
spike_single,Oceania,V1264L,0.0,0.0,1.0,0,0.0
spike_single,Oceania,V308L,0.0,0.0,1.0,0,0.0
spike_single,Oceania,V320I,-0.0011551155115511553,-0.547722557505166,0.12687036692367107,7,0.017326732673267328
spike_single,Oceania,V382L,0.0,0.0,1.0,0,0.0
spike_single,Oceania,W152L,0.0,0.0,1.0,0,0.0
spike_single,Oceania,W258L,0.0,0.0,1.0,0,0.0
spike_single,Oceania,Y144-,0.0,0.0,1.0,0,0.0
spike_single,South America,A1078S,0.0,0.0,1.0,0,0.0
spike_single,South America,D253G,0.0,0.0,1.0,0,0.0
spike_single,South America,D614G,0.0,0.0,1.0,0,0.0
spike_single,South America,H49Y,0.0,0.0,1.0,0,0.0
spike_single,South America,H69Y,0.0,0.0,1.0,0,0.0
spike_single,South America,K1191N,0.0,0.0,1.0,0,0.0
spike_single,South America,L18F,0.0,0.0,1.0,0,0.0
spike_single,South America,M1229I,0.0,0.0,1.0,0,0.0
spike_single,South America,M1237I,0.0,0.0,1.0,0,0.0
spike_single,South America,P812L,0.0,0.0,1.0,0,0.0
spike_single,South America,Reference,,0.0,,1,1.0
spike_single,South America,S939F,0.0,0.0,1.0,0,0.0
spike_single,South America,V1176F,0.0,0.0,1.0,0,0.0
spike_single,South America,V1228L,0.0,0.0,1.0,0,0.0
